2,-0.1286344967517672 
3,-0.06762346076059877 
4,-0.05598050366811291 
5,-0.05261427913834016 
6,-0.04985401587378835 
7,-0.04690193963782541 
8,-0.04385761958347789 
9,-0.04083707627081701 
10,-0.03790543218839293 
11,-0.03509784203825905 
12,-0.03243457628140334 
13,-0.029927523706206216 
14,-0.027582849154715205 
15,-0.025402351018426472 
16,-0.023384422581200326 
17,-0.021524857438642186 
18,-0.01981754018749804 
19,-0.01825502486413022 
20,-0.016829005674370734 
21,-0.015530690919495882 
22,-0.014351094110891083 
23,-0.01328125636205435 
24,-0.012312412716669385 
25,-0.011436113172248241 
26,-0.010644307322586144 
27,-0.009929399962295804 
28,-0.009284283701248341 
29,-0.008702353583725397 
30,-0.008177507846902188 
31,-0.007704138236135805 
32,-0.00727711268941178 
33,-0.006891752685216801 
34,-0.006543807103877697 
35,-0.006229424070667733 
36,-0.005945121925737595 
37,-0.005687760191989355 
38,-0.005454511185835287 
39,-0.005242832730143476 
40,-0.005050442279113554 
41,-0.00487529264710318 
42,-0.00471554944218866 
43,-0.004569570236117926 
44,-0.004435885451407273 
45,-0.004313180910799019 
46,-0.004200281969261255 
47,-0.004096139134034615 
48,-0.003999815069555268 
49,-0.003910472880676252 
50,-0.0038273655684548658 
51,-0.003749826555591085 
52,-0.0036772611834265945 
53,-0.0036091390885175656 
54,-0.0035449873730897252 
55,-0.0034843844900365184 
56,-0.003426954771192925 
57,-0.003372363531596534 
58,-0.0033203126917129566 
59,-0.003270536862459039 
60,-0.003222799845161717 
61,-0.0031768915026475497 
62,-0.003132624962226771 
63,-0.0030898341155634057 
64,-0.0030483713841107374 
65,-0.003008105721676202 
66,-0.00296892082928224 
67,-0.0029307135596710054 
68,-0.002893392491415625 
69,-0.002856876654746543 
70,-0.0028210943927007293 
71,-0.002785982343887383 
72,-0.0027514845332419213 
73,-0.0027175515600035283 
74,-0.0026841398722723397 
75,-0.002651211119065522 
76,-0.0026187315716370563 
77,-0.0025866716068989604 
78,-0.0025550052462577355 
79,-0.0025237097439472223 
80,-0.0024927652194008942 
81,-0.0024621543300682447 
82,-0.0024318619785574924 
83,-0.002401875052221669 
84,-0.0023721821908466723 
85,-0.0023427735793219995 
86,-0.002313640763446756 
87,-0.0022847764854319053 
88,-0.0022561745376563636 
89,-0.0022278296325666247 
90,-0.002199737286900927 
91,-0.002171893718781348 
92,-0.002144295756366432 
93,-0.0021169407564229914 
94,-0.0020898265324547083 
95,-0.0020629512907817116 
96,-0.002036313574009796 
97,-0.002009912210681364 
98,-0.001983746271179143 
99,-0.0019578150283052764 
100,-0.0019321179231042152 
101,-0.001906654534039376 
102,-0.0018814245502625226 
103,-0.0018564277482369107 
104,-0.0018316639709610172 
105,-0.0018071331097928578 
106,-0.0017828350889317335 
107,-0.0017587698514915928 
108,-0.0017349373475923358 
109,-0.0017113375242274742 
110,-0.0016879703161976067 
111,-0.0016648356386070873 
112,-0.0016419333803554537 
113,-0.0016192633987799354 
114,-0.0015968255149658717 
115,-0.0015746195099950455 
116,-0.0015526451218050852 
117,-0.0015309020427167752 
118,-0.0015093899175582237 
119,-0.0014881083420874575 
120,-0.0014670568619408186 
121,-0.001446234972021898 
122,-0.0014256421161320532 
123,-0.0014052776868425099 
124,-0.0013851410254801522 
125,-0.0013652314229517515 
126,-0.0013455481198292318 
127,-0.0013260903073728514 
128,-0.0013068571282275343 
